Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-09-19;35,00;12,00;6,00;10,00;6,00;2,00;8,00;10,00;0,00;0,00;4,00;10,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00
2021-09-26;46,00;12,00;6,00;10,00;4,00;4,00;12,00;6,00;6,00;4,00;2,00;4,00;2,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00
2021-10-03;68,00;16,00;3,00;16,00;6,00;7,00;19,00;9,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;49,00;15,00;3,00;13,00;11,00;10,00;11,00;14,00;4,00;1,00;4,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00
2021-10-17;52,00;11,00;6,00;14,00;1,00;4,00;18,00;13,00;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;46,00;19,00;8,00;10,00;5,00;8,00;11,00;8,00;5,00;1,00;3,00;7,00;1,00;1,00;1,00;4,00;0,00;1,00;0,00;1,00;4,00
2021-10-31;54,00;18,00;3,00;8,00;6,00;6,00;15,00;7,00;1,00;1,00;1,00;4,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2021-11-07;40,00;4,00;1,00;14,00;6,00;1,00;12,00;14,00;0,00;3,00;8,00;1,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;3,00
2021-11-14;27,00;10,00;1,00;11,00;5,00;4,00;12,00;4,00;1,00;0,00;3,00;4,00;0,00;0,00;1,00;3,00;4,00;0,00;0,00;0,00;1,00
2021-11-21;40,00;16,00;3,00;7,00;4,00;1,00;16,00;0,00;0,00;0,00;4,00;3,00;1,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2021-11-28;33,00;14,00;1,00;5,00;1,00;1,00;12,00;3,00;1,00;1,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2021-12-05;39,00;3,00;0,00;8,00;3,00;0,00;4,00;7,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-12-12;23,00;3,00;1,00;6,00;4,00;0,00;6,00;4,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00
2021-12-19;19,00;10,00;1,00;10,00;0,00;0,00;6,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;18,00;8,00;2,00;7,00;0,00;3,00;7,00;3,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
