Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-11-01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;9,00;9,00;0,00;30,00;0,00;0,00;0,00
2020-11-15;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;14,00;0,00;8,00;15,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2020-12-06;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2020-12-20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;16,00;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00
2021-01-17;14,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;8,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;14,00;0,00
2021-01-31;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,13;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;15,00
2021-03-07;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;15,00
2021-03-14;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00
2021-03-21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2021-04-18;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;8,00;16,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,13;15,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;25,00;0,00;0,00;10,00;19,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;31,67;0,00;0,00;0,00;0,00;0,00
2021-05-16;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;8,00;33,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;16,00
2021-05-23;16,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,40;0,00;0,00;0,00;0,00;0,00
2021-05-30;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;16,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00;68,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;16,00;16,00
2021-06-13;0,00;53,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2021-06-20;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;53,00;0,00;0,00;0,00;31,00;10,00;0,00;16,00;0,00;16,00
2021-06-27;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;30,22;0,00;0,00;0,00;32,00;0,00;16,00;0,00;0,00;16,00
2021-07-04;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;50,47;50,47;0,00;0,00;0,00;49,50;0,00;0,00;0,00;0,00;0,00
2021-07-11;49,00;32,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,96;0,00;0,00;0,00;80,61;0,00;0,00;0,00;0,00;16,00
2021-07-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;27,00;0,00;0,00;0,00;21,00;0,00;0,00;17,00;0,00;0,00
2021-07-25;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;17,00;0,00;0,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;33,00;16,50;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00;47,67;0,00;0,00;0,00;113,14;15,71;0,00;0,00;0,00;0,00
2021-08-08;34,00;17,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;34,00;0,00;0,00;0,00;85,81;0,00;0,00;0,00;0,00;0,00
2021-08-15;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;9,00;0,00;0,00;0,00;52,00;0,00;17,00;0,00;0,00;0,00
2021-08-22;18,00;18,00;0,00;0,00;0,00;18,00;18,00;18,00;0,00;0,00;76,00;38,00;0,00;0,00;0,00;54,00;0,00;0,00;0,00;0,00;35,00
