Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-09-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;11,00;5,00;0,00;15,00;0,00;0,00
2021-10-03;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;36,00;0,00;0,00;0,00;18,00;0,00;0,00;18,00;0,00;0,00
2021-10-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;21,00;0,00;10,00;0,00
2021-10-17;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;12,00;0,00;10,00;20,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;10,00;0,00
2021-10-24;48,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;30,97;0,00;0,00;0,00;0,00;30,55;17,45;0,00;30,97;0,00;0,00
2021-10-31;0,00;0,00;16,00;16,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;10,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;10,00;0,00
2021-11-07;0,00;0,00;0,00;0,00;0,00;24,00;0,00;12,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00
2021-11-21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;10,00;10,00;0,00
2021-11-28;46,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,86;15,86;0,00;0,00;32,20;0,00;0,00;30,14;15,86;0,00
2021-12-05;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00
2021-12-12;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00
2021-12-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;45,00;0,00;0,00
2021-12-26;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;10,00;39,00;0,00;27,00;14,00;14,00
