Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-09-19;39,00;0,00;0,00;3,00;13,00;0,00;5,00;3,00;0,00;0,00;0,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;16,00;0,00;0,00;3,00;3,00;0,00;8,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;36,00;4,00;0,00;0,00;4,00;0,00;0,00;6,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-10-10;37,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;4,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;18,00;4,00;0,00;0,00;0,00;2,00;2,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;38,00;4,00;2,00;2,00;0,00;4,00;4,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;25,00;4,00;2,00;5,00;2,00;2,00;5,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;20,00;4,00;0,00;0,00;5,00;0,00;5,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-11-14;43,00;0,00;2,00;4,00;0,00;5,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;31,00;0,00;0,00;3,00;2,00;3,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;25,00;0,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;38,00;0,00;0,00;4,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-12-12;22,00;4,00;0,00;0,00;0,00;2,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;12,00;0,00;0,00;2,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;39,00;0,00;3,00;3,00;3,00;3,00;3,00;8,00;0,00;0,00;0,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
