Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-09-05;30,00;12,00;0,00;0,00;30,00;0,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00
2021-09-12;48,00;0,00;0,00;12,00;24,00;12,00;6,00;24,00;0,00;0,00;0,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;30,00;6,00;0,00;6,00;18,00;12,00;6,00;18,00;6,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;18,00;12,00;0,00;18,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-10-03;9,00;22,00;4,00;0,00;0,00;4,00;13,00;9,00;0,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-10-10;29,00;0,00;0,00;17,00;12,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;33,00;4,00;0,00;8,00;8,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-10-24;12,00;8,00;4,00;8,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;24,00;8,00;0,00;0,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;23,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;19,00;0,00;4,00;4,00;19,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;11,00;0,00;8,00;0,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;19,00;8,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;12,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;8,00;0,00;0,00;0,00;12,00;4,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;14,00;18,00;5,00;0,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;17,00;11,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
